calc_time,symbol,base_asset,quote_asset,index_value
1746054711011,BTCBVOLUSDT,BTCBVOL,USDT,47.4587
1746054712003,BTCBVOLUSDT,BTCBVOL,USDT,47.4590
1746054713003,BTCBVOLUSDT,BTCBVOL,USDT,47.4593
1746054714000,BTCBVOLUSDT,BTCBVOL,USDT,47.4596
1746054715000,BTCBVOLUSDT,BTCBVOL,USDT,47.4599
1746054716000,BTCBVOLUSDT,BTCBVOL,USDT,47.4602
1746054717001,BTCBVOLUSDT,BTCBVOL,USDT,47.4605
1746054718002,BTCBVOLUSDT,BTCBVOL,USDT,47.4608
1746054719002,BTCBVOLUSDT,BTCBVOL,USDT,47.4611
1746054720004,BTCBVOLUSDT,BTCBVOL,USDT,47.4613
1746054721006,BTCBVOLUSDT,BTCBVOL,USDT,47.4616
1746054722002,BTCBVOLUSDT,BTCBVOL,USDT,47.4619
1746054723003,BTCBVOLUSDT,BTCBVOL,USDT,47.4622
1746054724000,BTCBVOLUSDT,BTCBVOL,USDT,47.4624
1746054725000,BTCBVOLUSDT,BTCBVOL,USDT,47.4627
1746054726001,BTCBVOLUSDT,BTCBVOL,USDT,47.4629
1746054727001,BTCBVOLUSDT,BTCBVOL,USDT,47.4631
1746054728000,BTCBVOLUSDT,BTCBVOL,USDT,47.4634
1746054729003,BTCBVOLUSDT,BTCBVOL,USDT,47.4636
1746054730000,BTCBVOLUSDT,BTCBVOL,USDT,47.4639
1746054731001,BTCBVOLUSDT,BTCBVOL,USDT,47.4641
1746054732001,BTCBVOLUSDT,BTCBVOL,USDT,47.4644
1746054733000,BTCBVOLUSDT,BTCBVOL,USDT,47.4647
1746054734000,BTCBVOLUSDT,BTCBVOL,USDT,47.4649
1746054735000,BTCBVOLUSDT,BTCBVOL,USDT,47.4651
1746054736000,BTCBVOLUSDT,BTCBVOL,USDT,47.4654
1746054737000,BTCBVOLUSDT,BTCBVOL,USDT,47.4656
1746054738000,BTCBVOLUSDT,BTCBVOL,USDT,47.4659
1746054739004,BTCBVOLUSDT,BTCBVOL,USDT,47.4661
1746054740010,BTCBVOLUSDT,BTCBVOL,USDT,47.4664
1746054741000,BTCBVOLUSDT,BTCBVOL,USDT,47.4665
1746054742001,BTCBVOLUSDT,BTCBVOL,USDT,47.4667
1746054743003,BTCBVOLUSDT,BTCBVOL,USDT,47.4670
1746054744000,BTCBVOLUSDT,BTCBVOL,USDT,47.4672
1746054745000,BTCBVOLUSDT,BTCBVOL,USDT,47.4674
1746054746005,BTCBVOLUSDT,BTCBVOL,USDT,47.4677
1746054747001,BTCBVOLUSDT,BTCBVOL,USDT,47.4679
1746054748000,BTCBVOLUSDT,BTCBVOL,USDT,47.4681
1746054749001,BTCBVOLUSDT,BTCBVOL,USDT,47.4683
1746054750000,BTCBVOLUSDT,BTCBVOL,USDT,47.4685
1746054751001,BTCBVOLUSDT,BTCBVOL,USDT,47.4687
1746054752002,BTCBVOLUSDT,BTCBVOL,USDT,47.4690
1746054753000,BTCBVOLUSDT,BTCBVOL,USDT,47.4692
1746054754000,BTCBVOLUSDT,BTCBVOL,USDT,47.4694
1746054755000,BTCBVOLUSDT,BTCBVOL,USDT,47.4697
1746054756001,BTCBVOLUSDT,BTCBVOL,USDT,47.4700
1746054757000,BTCBVOLUSDT,BTCBVOL,USDT,47.4702
1746054758001,BTCBVOLUSDT,BTCBVOL,USDT,47.4704
1746054759000,BTCBVOLUSDT,BTCBVOL,USDT,47.4706
1746054760002,BTCBVOLUSDT,BTCBVOL,USDT,47.4708
1746054761000,BTCBVOLUSDT,BTCBVOL,USDT,47.4710
1746054762001,BTCBVOLUSDT,BTCBVOL,USDT,47.4713
1746054763000,BTCBVOLUSDT,BTCBVOL,USDT,47.4715
1746054764001,BTCBVOLUSDT,BTCBVOL,USDT,47.4717
1746054765006,BTCBVOLUSDT,BTCBVOL,USDT,47.4719
1746054766000,BTCBVOLUSDT,BTCBVOL,USDT,47.4721
1746054767000,BTCBVOLUSDT,BTCBVOL,USDT,47.4723
1746054768000,BTCBVOLUSDT,BTCBVOL,USDT,47.4725
1746054769000,BTCBVOLUSDT,BTCBVOL,USDT,47.4727
1746054770005,BTCBVOLUSDT,BTCBVOL,USDT,47.4729
1746054771001,BTCBVOLUSDT,BTCBVOL,USDT,47.4730
1746054772000,BTCBVOLUSDT,BTCBVOL,USDT,47.4730
1746054773001,BTCBVOLUSDT,BTCBVOL,USDT,47.4732
1746054774000,BTCBVOLUSDT,BTCBVOL,USDT,47.4735
1746054775005,BTCBVOLUSDT,BTCBVOL,USDT,47.4738
1746054776007,BTCBVOLUSDT,BTCBVOL,USDT,47.4741
1746054777000,BTCBVOLUSDT,BTCBVOL,USDT,47.4744
1746054778006,BTCBVOLUSDT,BTCBVOL,USDT,47.4747
1746054779000,BTCBVOLUSDT,BTCBVOL,USDT,47.4750
1746054780000,BTCBVOLUSDT,BTCBVOL,USDT,47.4753
1746054781000,BTCBVOLUSDT,BTCBVOL,USDT,47.4756
1746054782002,BTCBVOLUSDT,BTCBVOL,USDT,47.4759
1746054783001,BTCBVOLUSDT,BTCBVOL,USDT,47.4762
1746054784001,BTCBVOLUSDT,BTCBVOL,USDT,47.4765
1746054785001,BTCBVOLUSDT,BTCBVOL,USDT,47.4767
1746054786001,BTCBVOLUSDT,BTCBVOL,USDT,47.4769
1746054787001,BTCBVOLUSDT,BTCBVOL,USDT,47.4770
1746054788000,BTCBVOLUSDT,BTCBVOL,USDT,47.4772
1746054789001,BTCBVOLUSDT,BTCBVOL,USDT,47.4775
1746054790001,BTCBVOLUSDT,BTCBVOL,USDT,47.4778
1746054791001,BTCBVOLUSDT,BTCBVOL,USDT,47.4781
1746054792000,BTCBVOLUSDT,BTCBVOL,USDT,47.4784
1746054793000,BTCBVOLUSDT,BTCBVOL,USDT,47.4786
1746054794001,BTCBVOLUSDT,BTCBVOL,USDT,47.4789
1746054795000,BTCBVOLUSDT,BTCBVOL,USDT,47.4791
1746054796000,BTCBVOLUSDT,BTCBVOL,USDT,47.4794
1746054797001,BTCBVOLUSDT,BTCBVOL,USDT,47.4797
1746054798004,BTCBVOLUSDT,BTCBVOL,USDT,47.4799
1746054799000,BTCBVOLUSDT,BTCBVOL,USDT,47.4802
1746054800002,BTCBVOLUSDT,BTCBVOL,USDT,47.4804
1746054801002,BTCBVOLUSDT,BTCBVOL,USDT,47.4807
1746054802006,BTCBVOLUSDT,BTCBVOL,USDT,47.4808
1746054803000,BTCBVOLUSDT,BTCBVOL,USDT,47.4811
1746054804000,BTCBVOLUSDT,BTCBVOL,USDT,47.4815
1746054805000,BTCBVOLUSDT,BTCBVOL,USDT,47.4818
1746054806004,BTCBVOLUSDT,BTCBVOL,USDT,47.4821
1746054807001,BTCBVOLUSDT,BTCBVOL,USDT,47.4824
1746054808000,BTCBVOLUSDT,BTCBVOL,USDT,47.4826
1746054809000,BTCBVOLUSDT,BTCBVOL,USDT,47.4828
1746054810000,BTCBVOLUSDT,BTCBVOL,USDT,47.4831
1746054811001,BTCBVOLUSDT,BTCBVOL,USDT,47.4833
1746054812010,BTCBVOLUSDT,BTCBVOL,USDT,47.4836
1746054813002,BTCBVOLUSDT,BTCBVOL,USDT,47.4837
1746054814000,BTCBVOLUSDT,BTCBVOL,USDT,47.4839
1746054815000,BTCBVOLUSDT,BTCBVOL,USDT,47.4842
1746054816000,BTCBVOLUSDT,BTCBVOL,USDT,47.4844
1746054817002,BTCBVOLUSDT,BTCBVOL,USDT,47.4847
1746054818004,BTCBVOLUSDT,BTCBVOL,USDT,47.4849
1746054819005,BTCBVOLUSDT,BTCBVOL,USDT,47.4852
1746054820002,BTCBVOLUSDT,BTCBVOL,USDT,47.4854
1746054821001,BTCBVOLUSDT,BTCBVOL,USDT,47.4857
1746054822002,BTCBVOLUSDT,BTCBVOL,USDT,47.4859
1746054823004,BTCBVOLUSDT,BTCBVOL,USDT,47.4861
1746054824002,BTCBVOLUSDT,BTCBVOL,USDT,47.4864
1746054825003,BTCBVOLUSDT,BTCBVOL,USDT,47.4866
1746054826004,BTCBVOLUSDT,BTCBVOL,USDT,47.4869
1746054827000,BTCBVOLUSDT,BTCBVOL,USDT,47.4872
1746054828001,BTCBVOLUSDT,BTCBVOL,USDT,47.4874
1746054829000,BTCBVOLUSDT,BTCBVOL,USDT,47.4877
1746054830015,BTCBVOLUSDT,BTCBVOL,USDT,47.4879
1746054831000,BTCBVOLUSDT,BTCBVOL,USDT,47.4881
1746054832004,BTCBVOLUSDT,BTCBVOL,USDT,47.4883
1746054833001,BTCBVOLUSDT,BTCBVOL,USDT,47.4886
1746054834000,BTCBVOLUSDT,BTCBVOL,USDT,47.4888
1746054835004,BTCBVOLUSDT,BTCBVOL,USDT,47.4890
1746054836006,BTCBVOLUSDT,BTCBVOL,USDT,47.4893
1746054837000,BTCBVOLUSDT,BTCBVOL,USDT,47.4895
1746054838001,BTCBVOLUSDT,BTCBVOL,USDT,47.4898
1746054839000,BTCBVOLUSDT,BTCBVOL,USDT,47.4900
1746054840002,BTCBVOLUSDT,BTCBVOL,USDT,47.4902
1746054841002,BTCBVOLUSDT,BTCBVOL,USDT,47.4905
1746054842000,BTCBVOLUSDT,BTCBVOL,USDT,47.4907
1746054843003,BTCBVOLUSDT,BTCBVOL,USDT,47.4909
1746054844000,BTCBVOLUSDT,BTCBVOL,USDT,47.4910
1746054845000,BTCBVOLUSDT,BTCBVOL,USDT,47.4911
1746054846000,BTCBVOLUSDT,BTCBVOL,USDT,47.4914
1746054847001,BTCBVOLUSDT,BTCBVOL,USDT,47.4915
1746054848000,BTCBVOLUSDT,BTCBVOL,USDT,47.4917
1746054849000,BTCBVOLUSDT,BTCBVOL,USDT,47.4918
1746054850001,BTCBVOLUSDT,BTCBVOL,USDT,47.4919
1746054851001,BTCBVOLUSDT,BTCBVOL,USDT,47.4921
1746054852008,BTCBVOLUSDT,BTCBVOL,USDT,47.4923
1746054853000,BTCBVOLUSDT,BTCBVOL,USDT,47.4924
1746054854001,BTCBVOLUSDT,BTCBVOL,USDT,47.4926
1746054855000,BTCBVOLUSDT,BTCBVOL,USDT,47.4928
1746054856000,BTCBVOLUSDT,BTCBVOL,USDT,47.4930
1746054857000,BTCBVOLUSDT,BTCBVOL,USDT,47.4931
1746054858000,BTCBVOLUSDT,BTCBVOL,USDT,47.4932
1746054859000,BTCBVOLUSDT,BTCBVOL,USDT,47.4934
1746054860001,BTCBVOLUSDT,BTCBVOL,USDT,47.4936
1746054861007,BTCBVOLUSDT,BTCBVOL,USDT,47.4938
1746054862000,BTCBVOLUSDT,BTCBVOL,USDT,47.4939
1746054863001,BTCBVOLUSDT,BTCBVOL,USDT,47.4941
1746054864000,BTCBVOLUSDT,BTCBVOL,USDT,47.4942
1746054865000,BTCBVOLUSDT,BTCBVOL,USDT,47.4942
1746054866003,BTCBVOLUSDT,BTCBVOL,USDT,47.4943
1746054867001,BTCBVOLUSDT,BTCBVOL,USDT,47.4944
1746054868000,BTCBVOLUSDT,BTCBVOL,USDT,47.4944
1746054869000,BTCBVOLUSDT,BTCBVOL,USDT,47.4944
1746054870000,BTCBVOLUSDT,BTCBVOL,USDT,47.4944
1746054871000,BTCBVOLUSDT,BTCBVOL,USDT,47.4944
1746054872000,BTCBVOLUSDT,BTCBVOL,USDT,47.4945
1746054873000,BTCBVOLUSDT,BTCBVOL,USDT,47.4946
1746054874001,BTCBVOLUSDT,BTCBVOL,USDT,47.4946
1746054875001,BTCBVOLUSDT,BTCBVOL,USDT,47.4947
1746054876005,BTCBVOLUSDT,BTCBVOL,USDT,47.4948
1746054877001,BTCBVOLUSDT,BTCBVOL,USDT,47.4949
1746054878000,BTCBVOLUSDT,BTCBVOL,USDT,47.4950
1746054879000,BTCBVOLUSDT,BTCBVOL,USDT,47.4951
1746054880005,BTCBVOLUSDT,BTCBVOL,USDT,47.4951
1746054881001,BTCBVOLUSDT,BTCBVOL,USDT,47.4951
1746054882002,BTCBVOLUSDT,BTCBVOL,USDT,47.4952
1746054883001,BTCBVOLUSDT,BTCBVOL,USDT,47.4952
1746054884000,BTCBVOLUSDT,BTCBVOL,USDT,47.4953
1746054885001,BTCBVOLUSDT,BTCBVOL,USDT,47.4954
1746054886001,BTCBVOLUSDT,BTCBVOL,USDT,47.4954
1746054887000,BTCBVOLUSDT,BTCBVOL,USDT,47.4955
1746054888000,BTCBVOLUSDT,BTCBVOL,USDT,47.4956
1746054889001,BTCBVOLUSDT,BTCBVOL,USDT,47.4957
1746054890003,BTCBVOLUSDT,BTCBVOL,USDT,47.4958
1746054891003,BTCBVOLUSDT,BTCBVOL,USDT,47.4959
1746054892000,BTCBVOLUSDT,BTCBVOL,USDT,47.4960
1746054893003,BTCBVOLUSDT,BTCBVOL,USDT,47.4961
1746054894000,BTCBVOLUSDT,BTCBVOL,USDT,47.4962
1746054895000,BTCBVOLUSDT,BTCBVOL,USDT,47.4963
1746054896000,BTCBVOLUSDT,BTCBVOL,USDT,47.4964
1746054897000,BTCBVOLUSDT,BTCBVOL,USDT,47.4966
1746054898001,BTCBVOLUSDT,BTCBVOL,USDT,47.4967
1746054899001,BTCBVOLUSDT,BTCBVOL,USDT,47.4968
1746054900001,BTCBVOLUSDT,BTCBVOL,USDT,47.4969
1746054901001,BTCBVOLUSDT,BTCBVOL,USDT,47.4970
1746054902003,BTCBVOLUSDT,BTCBVOL,USDT,47.4972
1746054903000,BTCBVOLUSDT,BTCBVOL,USDT,47.4973
1746054904001,BTCBVOLUSDT,BTCBVOL,USDT,47.4974
1746054905000,BTCBVOLUSDT,BTCBVOL,USDT,47.4975
1746054906001,BTCBVOLUSDT,BTCBVOL,USDT,47.4976
1746054907001,BTCBVOLUSDT,BTCBVOL,USDT,47.4977
1746054908005,BTCBVOLUSDT,BTCBVOL,USDT,47.4978
1746054909004,BTCBVOLUSDT,BTCBVOL,USDT,47.4979
1746054910000,BTCBVOLUSDT,BTCBVOL,USDT,47.4980
1746054911001,BTCBVOLUSDT,BTCBVOL,USDT,47.4981
1746054912000,BTCBVOLUSDT,BTCBVOL,USDT,47.4982
1746054913003,BTCBVOLUSDT,BTCBVOL,USDT,47.4984
1746054914001,BTCBVOLUSDT,BTCBVOL,USDT,47.4985
1746054915000,BTCBVOLUSDT,BTCBVOL,USDT,47.4987
1746054916000,BTCBVOLUSDT,BTCBVOL,USDT,47.4987
1746054917002,BTCBVOLUSDT,BTCBVOL,USDT,47.4987
1746054918005,BTCBVOLUSDT,BTCBVOL,USDT,47.4986
1746054919000,BTCBVOLUSDT,BTCBVOL,USDT,47.4986
1746054920003,BTCBVOLUSDT,BTCBVOL,USDT,47.4986
1746054921002,BTCBVOLUSDT,BTCBVOL,USDT,47.4986
1746054922000,BTCBVOLUSDT,BTCBVOL,USDT,47.4986
1746054923007,BTCBVOLUSDT,BTCBVOL,USDT,47.4986
1746054924002,BTCBVOLUSDT,BTCBVOL,USDT,47.4986
1746054925000,BTCBVOLUSDT,BTCBVOL,USDT,47.4985
1746054926000,BTCBVOLUSDT,BTCBVOL,USDT,47.4985
1746054927001,BTCBVOLUSDT,BTCBVOL,USDT,47.4984
1746054928000,BTCBVOLUSDT,BTCBVOL,USDT,47.4984
1746054929001,BTCBVOLUSDT,BTCBVOL,USDT,47.4984
1746054930002,BTCBVOLUSDT,BTCBVOL,USDT,47.4984
1746054931001,BTCBVOLUSDT,BTCBVOL,USDT,47.4984
1746054932002,BTCBVOLUSDT,BTCBVOL,USDT,47.4984
1746054933000,BTCBVOLUSDT,BTCBVOL,USDT,47.4983
1746054934000,BTCBVOLUSDT,BTCBVOL,USDT,47.4982
1746054935000,BTCBVOLUSDT,BTCBVOL,USDT,47.4983
1746054936002,BTCBVOLUSDT,BTCBVOL,USDT,47.4985
1746054937004,BTCBVOLUSDT,BTCBVOL,USDT,47.4985
1746054938001,BTCBVOLUSDT,BTCBVOL,USDT,47.4987
1746054939000,BTCBVOLUSDT,BTCBVOL,USDT,47.4988
1746054940000,BTCBVOLUSDT,BTCBVOL,USDT,47.4989
1746054941001,BTCBVOLUSDT,BTCBVOL,USDT,47.4990
1746054942004,BTCBVOLUSDT,BTCBVOL,USDT,47.4991
1746054943000,BTCBVOLUSDT,BTCBVOL,USDT,47.4992
1746054944002,BTCBVOLUSDT,BTCBVOL,USDT,47.4993
1746054945001,BTCBVOLUSDT,BTCBVOL,USDT,47.4993
1746054946002,BTCBVOLUSDT,BTCBVOL,USDT,47.4993
1746054947001,BTCBVOLUSDT,BTCBVOL,USDT,47.4994
1746054948006,BTCBVOLUSDT,BTCBVOL,USDT,47.4996
1746054949001,BTCBVOLUSDT,BTCBVOL,USDT,47.4997
1746054950002,BTCBVOLUSDT,BTCBVOL,USDT,47.4998
1746054951001,BTCBVOLUSDT,BTCBVOL,USDT,47.4999
1746054952000,BTCBVOLUSDT,BTCBVOL,USDT,47.5001
1746054953000,BTCBVOLUSDT,BTCBVOL,USDT,47.5002
1746054954001,BTCBVOLUSDT,BTCBVOL,USDT,47.5003
1746054955000,BTCBVOLUSDT,BTCBVOL,USDT,47.5004
1746054956000,BTCBVOLUSDT,BTCBVOL,USDT,47.5004
1746054957000,BTCBVOLUSDT,BTCBVOL,USDT,47.5005
1746054958000,BTCBVOLUSDT,BTCBVOL,USDT,47.5007
1746054959001,BTCBVOLUSDT,BTCBVOL,USDT,47.5008
1746054960000,BTCBVOLUSDT,BTCBVOL,USDT,47.5008
1746054961000,BTCBVOLUSDT,BTCBVOL,USDT,47.5009
1746054962000,BTCBVOLUSDT,BTCBVOL,USDT,47.5010
1746054963001,BTCBVOLUSDT,BTCBVOL,USDT,47.5011
1746054964000,BTCBVOLUSDT,BTCBVOL,USDT,47.5013
1746054965001,BTCBVOLUSDT,BTCBVOL,USDT,47.5013
1746054966000,BTCBVOLUSDT,BTCBVOL,USDT,47.5013
1746054967000,BTCBVOLUSDT,BTCBVOL,USDT,47.5014
1746054968000,BTCBVOLUSDT,BTCBVOL,USDT,47.5015
1746054969003,BTCBVOLUSDT,BTCBVOL,USDT,47.5016
1746054970000,BTCBVOLUSDT,BTCBVOL,USDT,47.5017
1746054971000,BTCBVOLUSDT,BTCBVOL,USDT,47.5018
1746054972006,BTCBVOLUSDT,BTCBVOL,USDT,47.5019
1746054973000,BTCBVOLUSDT,BTCBVOL,USDT,47.5020
1746054974000,BTCBVOLUSDT,BTCBVOL,USDT,47.5021
1746054975000,BTCBVOLUSDT,BTCBVOL,USDT,47.5021
1746054976006,BTCBVOLUSDT,BTCBVOL,USDT,47.5022
1746054977004,BTCBVOLUSDT,BTCBVOL,USDT,47.5022
1746054978000,BTCBVOLUSDT,BTCBVOL,USDT,47.5022
1746054979001,BTCBVOLUSDT,BTCBVOL,USDT,47.5022
1746054980001,BTCBVOLUSDT,BTCBVOL,USDT,47.5021
1746054981000,BTCBVOLUSDT,BTCBVOL,USDT,47.5022
1746054982000,BTCBVOLUSDT,BTCBVOL,USDT,47.5023
1746054983000,BTCBVOLUSDT,BTCBVOL,USDT,47.5024
1746054984000,BTCBVOLUSDT,BTCBVOL,USDT,47.5024
1746054985001,BTCBVOLUSDT,BTCBVOL,USDT,47.5025
1746054986000,BTCBVOLUSDT,BTCBVOL,USDT,47.5025
1746054987000,BTCBVOLUSDT,BTCBVOL,USDT,47.5025
1746054988000,BTCBVOLUSDT,BTCBVOL,USDT,47.5026
1746054989000,BTCBVOLUSDT,BTCBVOL,USDT,47.5026
1746054990000,BTCBVOLUSDT,BTCBVOL,USDT,47.5026
1746054991003,BTCBVOLUSDT,BTCBVOL,USDT,47.5026
1746054992000,BTCBVOLUSDT,BTCBVOL,USDT,47.5026
1746054993002,BTCBVOLUSDT,BTCBVOL,USDT,47.5027
1746054994000,BTCBVOLUSDT,BTCBVOL,USDT,47.5028
1746054995001,BTCBVOLUSDT,BTCBVOL,USDT,47.5027
1746054996000,BTCBVOLUSDT,BTCBVOL,USDT,47.5028
1746054997000,BTCBVOLUSDT,BTCBVOL,USDT,47.5028
1746054998000,BTCBVOLUSDT,BTCBVOL,USDT,47.5028
1746054999006,BTCBVOLUSDT,BTCBVOL,USDT,47.5028
1746055000003,BTCBVOLUSDT,BTCBVOL,USDT,47.5028
1746055001000,BTCBVOLUSDT,BTCBVOL,USDT,47.5027
1746055002001,BTCBVOLUSDT,BTCBVOL,USDT,47.5027
1746055003000,BTCBVOLUSDT,BTCBVOL,USDT,47.5027
1746055004000,BTCBVOLUSDT,BTCBVOL,USDT,47.5027
1746055005005,BTCBVOLUSDT,BTCBVOL,USDT,47.5027
1746055006002,BTCBVOLUSDT,BTCBVOL,USDT,47.5027
1746055007000,BTCBVOLUSDT,BTCBVOL,USDT,47.5028
1746055008001,BTCBVOLUSDT,BTCBVOL,USDT,47.5028
1746055009000,BTCBVOLUSDT,BTCBVOL,USDT,47.5028
1746055010000,BTCBVOLUSDT,BTCBVOL,USDT,47.5028
1746055011001,BTCBVOLUSDT,BTCBVOL,USDT,47.5029
1746055012000,BTCBVOLUSDT,BTCBVOL,USDT,47.5029
1746055013000,BTCBVOLUSDT,BTCBVOL,USDT,47.5030
1746055014004,BTCBVOLUSDT,BTCBVOL,USDT,47.5030
1746055015002,BTCBVOLUSDT,BTCBVOL,USDT,47.5030
1746055016000,BTCBVOLUSDT,BTCBVOL,USDT,47.5030
1746055017000,BTCBVOLUSDT,BTCBVOL,USDT,47.5031
1746055018001,BTCBVOLUSDT,BTCBVOL,USDT,47.5031
1746055019000,BTCBVOLUSDT,BTCBVOL,USDT,47.5031
1746055020003,BTCBVOLUSDT,BTCBVOL,USDT,47.5031
1746055021001,BTCBVOLUSDT,BTCBVOL,USDT,47.5031
1746055022000,BTCBVOLUSDT,BTCBVOL,USDT,47.5032
1746055023000,BTCBVOLUSDT,BTCBVOL,USDT,47.5032
1746055024000,BTCBVOLUSDT,BTCBVOL,USDT,47.5033
1746055025004,BTCBVOLUSDT,BTCBVOL,USDT,47.5034
1746055026002,BTCBVOLUSDT,BTCBVOL,USDT,47.5036
1746055027002,BTCBVOLUSDT,BTCBVOL,USDT,47.5038
1746055028005,BTCBVOLUSDT,BTCBVOL,USDT,47.5040
1746055029000,BTCBVOLUSDT,BTCBVOL,USDT,47.5042
1746055030001,BTCBVOLUSDT,BTCBVOL,USDT,47.5044
1746055031000,BTCBVOLUSDT,BTCBVOL,USDT,47.5045
1746055032002,BTCBVOLUSDT,BTCBVOL,USDT,47.5047
1746055033000,BTCBVOLUSDT,BTCBVOL,USDT,47.5049
1746055034000,BTCBVOLUSDT,BTCBVOL,USDT,47.5050
1746055035000,BTCBVOLUSDT,BTCBVOL,USDT,47.5052
1746055036000,BTCBVOLUSDT,BTCBVOL,USDT,47.5053
1746055037001,BTCBVOLUSDT,BTCBVOL,USDT,47.5055
1746055038000,BTCBVOLUSDT,BTCBVOL,USDT,47.5056
1746055039000,BTCBVOLUSDT,BTCBVOL,USDT,47.5057
1746055040001,BTCBVOLUSDT,BTCBVOL,USDT,47.5060
1746055041001,BTCBVOLUSDT,BTCBVOL,USDT,47.5063
1746055042005,BTCBVOLUSDT,BTCBVOL,USDT,47.5065
1746055043002,BTCBVOLUSDT,BTCBVOL,USDT,47.5066
1746055044001,BTCBVOLUSDT,BTCBVOL,USDT,47.5066
1746055045000,BTCBVOLUSDT,BTCBVOL,USDT,47.5067
1746055046006,BTCBVOLUSDT,BTCBVOL,USDT,47.5069
1746055047002,BTCBVOLUSDT,BTCBVOL,USDT,47.5070
1746055048000,BTCBVOLUSDT,BTCBVOL,USDT,47.5071
1746055049000,BTCBVOLUSDT,BTCBVOL,USDT,47.5073
1746055050000,BTCBVOLUSDT,BTCBVOL,USDT,47.5075
1746055051000,BTCBVOLUSDT,BTCBVOL,USDT,47.5077
1746055052001,BTCBVOLUSDT,BTCBVOL,USDT,47.5080
1746055053001,BTCBVOLUSDT,BTCBVOL,USDT,47.5083
1746055054000,BTCBVOLUSDT,BTCBVOL,USDT,47.5085
1746055055000,BTCBVOLUSDT,BTCBVOL,USDT,47.5088
1746055056000,BTCBVOLUSDT,BTCBVOL,USDT,47.5090
1746055057003,BTCBVOLUSDT,BTCBVOL,USDT,47.5093
1746055058001,BTCBVOLUSDT,BTCBVOL,USDT,47.5095
1746055059001,BTCBVOLUSDT,BTCBVOL,USDT,47.5097
1746055060000,BTCBVOLUSDT,BTCBVOL,USDT,47.5098
1746055061000,BTCBVOLUSDT,BTCBVOL,USDT,47.5100
1746055062000,BTCBVOLUSDT,BTCBVOL,USDT,47.5102
1746055063000,BTCBVOLUSDT,BTCBVOL,USDT,47.5104
1746055064000,BTCBVOLUSDT,BTCBVOL,USDT,47.5104
1746055065007,BTCBVOLUSDT,BTCBVOL,USDT,47.5105
1746055066000,BTCBVOLUSDT,BTCBVOL,USDT,47.5107
1746055067001,BTCBVOLUSDT,BTCBVOL,USDT,47.5108
1746055068002,BTCBVOLUSDT,BTCBVOL,USDT,47.5110
1746055069002,BTCBVOLUSDT,BTCBVOL,USDT,47.5112
1746055070000,BTCBVOLUSDT,BTCBVOL,USDT,47.5114
1746055071004,BTCBVOLUSDT,BTCBVOL,USDT,47.5116
1746055072001,BTCBVOLUSDT,BTCBVOL,USDT,47.5118
1746055073005,BTCBVOLUSDT,BTCBVOL,USDT,47.5120
1746055074000,BTCBVOLUSDT,BTCBVOL,USDT,47.5122
1746055075000,BTCBVOLUSDT,BTCBVOL,USDT,47.5123
1746055076003,BTCBVOLUSDT,BTCBVOL,USDT,47.5125
1746055077000,BTCBVOLUSDT,BTCBVOL,USDT,47.5127
1746055078001,BTCBVOLUSDT,BTCBVOL,USDT,47.5129
1746055079005,BTCBVOLUSDT,BTCBVOL,USDT,47.5131
1746055080005,BTCBVOLUSDT,BTCBVOL,USDT,47.5132
1746055081003,BTCBVOLUSDT,BTCBVOL,USDT,47.5133
1746055082000,BTCBVOLUSDT,BTCBVOL,USDT,47.5134
1746055083003,BTCBVOLUSDT,BTCBVOL,USDT,47.5135
1746055084003,BTCBVOLUSDT,BTCBVOL,USDT,47.5136
1746055085001,BTCBVOLUSDT,BTCBVOL,USDT,47.5136
1746055086000,BTCBVOLUSDT,BTCBVOL,USDT,47.5136
1746055087000,BTCBVOLUSDT,BTCBVOL,USDT,47.5137
1746055088000,BTCBVOLUSDT,BTCBVOL,USDT,47.5136
1746055089003,BTCBVOLUSDT,BTCBVOL,USDT,47.5136
1746055090000,BTCBVOLUSDT,BTCBVOL,USDT,47.5136
1746055091001,BTCBVOLUSDT,BTCBVOL,USDT,47.5136
1746055092001,BTCBVOLUSDT,BTCBVOL,USDT,47.5135
1746055093000,BTCBVOLUSDT,BTCBVOL,USDT,47.5135
1746055094000,BTCBVOLUSDT,BTCBVOL,USDT,47.5134
1746055095002,BTCBVOLUSDT,BTCBVOL,USDT,47.5133
1746055096000,BTCBVOLUSDT,BTCBVOL,USDT,47.5133
1746055097000,BTCBVOLUSDT,BTCBVOL,USDT,47.5132
1746055098001,BTCBVOLUSDT,BTCBVOL,USDT,47.5131
1746055099000,BTCBVOLUSDT,BTCBVOL,USDT,47.5130
1746055100001,BTCBVOLUSDT,BTCBVOL,USDT,47.5128
1746055101000,BTCBVOLUSDT,BTCBVOL,USDT,47.5125
1746055102001,BTCBVOLUSDT,BTCBVOL,USDT,47.5123
1746055103001,BTCBVOLUSDT,BTCBVOL,USDT,47.5121
1746055104005,BTCBVOLUSDT,BTCBVOL,USDT,47.5119
1746055105002,BTCBVOLUSDT,BTCBVOL,USDT,47.5118
1746055106000,BTCBVOLUSDT,BTCBVOL,USDT,47.5116
1746055107000,BTCBVOLUSDT,BTCBVOL,USDT,47.5114
1746055108005,BTCBVOLUSDT,BTCBVOL,USDT,47.5112
1746055109000,BTCBVOLUSDT,BTCBVOL,USDT,47.5112
